Node_ID,Cluster_ID
289269,14
294579,14
296286,14
302424,14
304223,14
304943,14
311028,14
313037,14
316134,14
320511,14
327695,14
334234,14
334977,14
341907,14
343546,14
347321,14
348601,14
350970,14
352658,14
354195,14
355693,14
361180,14
362131,14
362379,14
367714,14
368212,14
372548,14
374286,14
376671,14
380798,14
383286,14
385560,14
389136,14
390666,14
393952,14
400608,14
403224,14
408413,14
415034,14
420639,14
425308,14
427787,14
433299,14
437934,14
438678,14
447864,14
450291,14
452476,14
456301,14
456379,14
460249,14
461068,14
464964,14
465382,14
468268,14
477887,14
482148,14
486064,14
493977,14
503769,14
504378,14
506682,14
507909,14
510663,14
517788,14
520351,14
524514,14
527152,14
528571,14
529793,14
530318,14
535844,14
536141,14
536498,14
538325,14
542030,14
543393,14
543632,14
786,15
3655,15
4282,15
4638,15
6510,15
7152,15
13657,15
14681,15
22030,15
22600,15
24023,15
26140,15
27568,15
34293,15
37711,15
42594,15
48210,15
48491,15
49126,15
51919,15
55885,15
56235,15
56577,15
60219,15
63490,15
67741,15
68383,15
72833,15
75507,15
80984,15
81468,15
81567,15
82675,15
85140,15
87082,15
90506,15
98060,15
98556,15
100467,15
102461,15
106635,15
108166,15
108465,15
109021,15
110246,15
121724,15
122618,15
123601,15
133543,15
146279,15
149811,15
163893,15
163909,15
171937,15
175952,15
180671,15
186674,15
190613,15
194690,15
196923,15
197023,15
198998,15
201270,15
202257,15
206873,15
212865,15
217955,15
227688,15
227758,15
239754,15
243953,15
258507,15
260655,15
262817,15
263368,15
263645,15
268133,15
268180,15
270863,15
273230,15
276808,15
277025,15
279910,15
281217,15
286056,15
287098,15
295619,15
299233,15
300125,15
301275,15
302180,15
303029,15
303437,15
308636,15
311120,15
311121,15
311124,15
312279,15
313160,15
321422,15
325156,15
329240,15
332885,15
333195,15
347224,15
350484,15
350865,15
353797,15
355005,15
368424,15
370135,15
371899,15
374543,15
380315,15
394496,15
404213,15
406564,15
408999,15
410931,15
414764,15
415985,15
419002,15
426925,15
433150,15
447508,15
458096,15
458863,15
463355,15
469971,15
471647,15
477368,15
485068,15
491467,15
491680,15
494911,15
499499,15
500661,15
500978,15
503948,15
507133,15
508439,15
509726,15
511590,15
515323,15
516802,15
521965,15
523598,15
524969,15
526387,15
528832,15
529301,15
530139,15
533063,15
538182,15
541415,15
543023,15
543198,15
543854,15
544341,15
544481,15
544654,15
545289,15
545306,15
545722,15
546012,15
546680,15
547249,15
547282,15
547654,15
548004,15
548381,15
6246,16
11067,16
17673,16
19870,16
19921,16
20046,16
21555,16
22274,16
22275,16
22276,16
22279,16
25941,16
26257,16
33407,16
33432,16
33567,16
35300,16
38141,16
39760,16
40113,16
41645,16
41767,16
42855,16
43254,16
43397,16
46460,16
47751,16
47753,16
47755,16
47757,16
51111,16
51360,16
57317,16
58396,16
58821,16
59449,16
59764,16
63116,16
63128,16
63212,16
69846,16
70132,16
76082,16
78249,16
88202,16
89400,16
91380,16
91978,16
95713,16
95716,16
100491,16
100546,16
102979,16
103177,16
109563,16
112108,16
112436,16
113180,16
114800,16
115540,16
115943,16
119407,16
123779,16
128063,16
128067,16
129669,16
130223,16
131933,16
132866,16
133861,16
133863,16
135754,16
138503,16
141584,16
144105,16
155155,16
158581,16
161903,16
161914,16
161917,16
161919,16
161923,16
161926,16
163460,16
166657,16
171516,16
174130,16
174557,16
178534,16
182064,16
182209,16
183067,16
184330,16
190737,16
196210,16
199045,16
206931,16
212084,16
213142,16
213143,16
219712,16
222991,16
226054,16
226419,16
228167,16
228976,16
231360,16
237034,16
242444,16
243909,16
244664,16
247109,16
247648,16
247803,16
249382,16
252603,16
255683,16
265756,16
266731,16
271452,16
272594,16
273073,16
274197,16
274815,16
277903,16
278891,16
279913,16
280919,16
280924,16
280926,16
281034,16
290120,16
292108,16
293753,16
296775,16
298850,16
299461,16
299918,16
304526,16
309082,16
312344,16
318136,16
321825,16
333275,16
337017,16
353691,16
355043,16
357574,16
360513,16
360515,16
361567,16
361570,16
362240,16
362820,16
366345,16
366872,16
368926,16
368944,16
369948,16
372680,16
379746,16
383608,16
386067,16
386069,16
386170,16
392911,16
398650,16
398827,16
399901,16
402391,16
402820,16
409765,16
413949,16
420964,16
422383,16
424006,16
428751,16
429220,16
435889,16
436448,16
440915,16
442586,16
442639,16
443329,16
444094,16
446637,16
451429,16
457608,16
457627,16
458563,16
459153,16
460095,16
469510,16
470586,16
472298,16
473778,16
473829,16
475964,16
478155,16
480496,16
481164,16
484395,16
485876,16
486296,16
487483,16
503594,16
506882,16
507407,16
509755,16
510787,16
514587,16
515590,16
516874,16
516876,16
517308,16
522123,16
522849,16
524084,16
526697,16
527842,16
528316,16
528562,16
529188,16
530643,16
530778,16
532822,16
534773,16
535842,16
537412,16
537413,16
537414,16
537433,16
538982,16
539453,16
539510,16
539818,16
542425,16
542888,16
543130,16
543790,16
544062,16
544108,16
544419,16
544468,16
544573,16
544616,16
545385,16
545415,16
545504,16
545781,16
545814,16
545832,16
545842,16
546021,16
546049,16
546057,16
546098,16
546359,16
546362,16
546472,16
546822,16
546873,16
547023,16
547056,16
547212,16
547213,16
547222,16
547244,16
547441,16
547443,16
547976,16
548282,16
1684,17
12363,17
12996,17
13340,17
14503,17
19496,17
21300,17
21354,17
27726,17
28819,17
31664,17
34820,17
35416,17
36227,17
39982,17
40186,17
41552,17
43776,17
53516,17
57995,17
59026,17
60346,17
60386,17
63426,17
65170,17
67524,17
68066,17
68824,17
70037,17
84440,17
84702,17
85371,17
87084,17
87371,17
87440,17
88909,17
92725,17
95789,17
97833,17
100860,17
109232,17
112016,17
113710,17
113789,17
118503,17
119941,17
120739,17
122673,17
125532,17
137769,17
139497,17
140128,17
142423,17
142842,17
143730,17
146789,17
149837,17
152906,17
153593,17
155347,17
157254,17
160025,17
162135,17
164311,17
170215,17
175112,17
177863,17
179696,17
181363,17
183195,17
183584,17
185254,17
185257,17
187430,17
188756,17
189316,17
191406,17
192751,17
195313,17
198627,17
202059,17
203338,17
203989,17
206905,17
209737,17
212003,17
217549,17
217585,17
217587,17
220707,17
220854,17
226750,17
227055,17
227389,17
228485,17
229491,17
230747,17
233316,17
234692,17
234781,17
235493,17
246076,17
246386,17
249798,17
252208,17
258226,17
258434,17
264337,17
266962,17
267894,17
270470,17
271172,17
271510,17
271514,17
271592,17
271953,17
277429,17
287882,17
292786,17
299107,17
307786,17
324643,17
327409,17
351175,17
352358,17
360516,17
362036,17
364619,17
367661,17
368326,17
376104,17
382695,17
385298,17
402161,17
408183,17
421659,17
422713,17
427749,17
428743,17
430379,17
432847,17
444954,17
445393,17
445394,17
447781,17
450341,17
452375,17
452377,17
454584,17
457797,17
458501,17
461998,17
472461,17
475914,17
484439,17
497726,17
500197,17
504074,17
504453,17
511333,17
512136,17
514802,17
516914,17
521425,17
528193,17
529632,17
534666,17
535456,17
536252,17
536840,17
537954,17
538352,17
538499,17
539272,17
541361,17
542222,17
542280,17
542445,17
542570,17
542933,17
543184,17
543270,17
543587,17
544263,17
544378,17
544528,17
544536,17
544652,17
544740,17
545137,17
545393,17
545407,17
545615,17
545640,17
545830,17
545839,17
545889,17
545991,17
546018,17
546212,17
546213,17
546225,17
546306,17
546434,17
546756,17
546855,17
547391,17
547399,17
547405,17
547419,17
547420,17
547450,17
547534,17
547543,17
547557,17
547590,17
547611,17
547756,17
547983,17
548052,17
548064,17
548296,17
548337,17
548373,17
8340,18
69150,18
76896,18
120609,18
144894,18
144910,18
152595,18
172449,18
190362,18
348961,18
348977,18
370890,18
406179,18
425723,18
499232,18
499233,18
2100,19
8582,19
9943,19
12441,19
13972,19
14782,19
16138,19
18094,19
18989,19
19102,19
20605,19
22567,19
28930,19
31735,19
33416,19
36118,19
36586,19
37987,19
37990,19
43727,19
44426,19
45193,19
47494,19
49420,19
55965,19
57161,19
58287,19
59223,19
59866,19
60872,19
65189,19
71472,19
75576,19
81461,19
82209,19
82972,19
83341,19
86379,19
88820,19
89090,19
97281,19
99500,19
103515,19
105465,19
109839,19
115683,19
120415,19
121627,19
123017,19
126678,19
129184,19
132039,19
133116,19
135335,19
137490,19
140202,19
141540,19
142991,19
148131,19
148135,19
158626,19
161755,19
163150,19
164389,19
169981,19
179592,19
182771,19
182965,19
182974,19
182999,19
183281,19
186376,19
194149,19
201020,19
201961,19
204016,19
209849,19
213090,19
215285,19
218263,19
222212,19
229174,19
231460,19
235322,19
240423,19
241570,19
248069,19
250135,19
250583,19
250585,19
254134,19
264332,19
266168,19
269406,19
271627,19
276168,19
278225,19
279223,19
284068,19
284517,19
295031,19
297835,19
297864,19
298704,19
301821,19
310859,19
314317,19
315925,19
316953,19
317308,19
317479,19
323468,19
326979,19
331045,19
335916,19
338754,19
341370,19
343691,19
344547,19
346163,19
348280,19
353950,19
354297,19
360222,19
362515,19
363478,19
365764,19
371773,19
376325,19
377904,19
389984,19
392278,19
392812,19
405454,19
407513,19
414827,19
417534,19
426389,19
433392,19
440600,19
443532,19
446801,19
448599,19
464307,19
464366,19
464737,19
465145,19
480990,19
485283,19
488266,19
491602,19
497896,19
508400,19
512094,19
515036,19
519950,19
520907,19
524577,19
532459,19
533372,19
534501,19
535669,19
536535,19
543462,19
544220,19
544500,19
544508,19
545414,19
545545,19
545671,19
545776,19
545819,19
547444,19
547518,19
547841,19
547977,19
547981,19
548138,19
548196,19
548331,19
4839,20
6804,20
8248,20
10080,20
12079,20
15915,20
18379,20
28565,20
34768,20
35058,20
35485,20
47416,20
48529,20
53789,20
54953,20
57849,20
64685,20
67376,20
76903,20
76913,20
78411,20
85761,20
86370,20
87490,20
88568,20
88572,20
90462,20
95813,20
98034,20
100178,20
103703,20
105402,20
106110,20
114194,20
115060,20
115499,20
116787,20
118600,20
122600,20
124203,20
125885,20
126182,20
127851,20
134126,20
134127,20
134129,20
134690,20
137055,20
138213,20
141756,20
154067,20
156558,20
158141,20
158201,20
162500,20
164845,20
165157,20
165576,20
166574,20
166705,20
170202,20
174470,20
174530,20
185375,20
191540,20
193192,20
194984,20
205371,20
207241,20
207248,20
210406,20
210910,20
215603,20
215700,20
224722,20
227731,20
228650,20
231519,20
231604,20
232023,20
233447,20
234719,20
235334,20
237054,20
240155,20
241193,20
244806,20
248710,20
256029,20
259146,20
263967,20
266839,20
267113,20
267486,20
268914,20
272175,20
273127,20
275804,20
285068,20
285278,20
286097,20
288170,20
288188,20
290123,20
296776,20
300166,20
304614,20
311602,20
315362,20
320077,20
322925,20
324567,20
327780,20
334238,20
336013,20
338015,20
339162,20
345035,20
346020,20
346052,20
350189,20
354507,20
354509,20
358794,20
362615,20
362865,20
369070,20
371258,20
376131,20
379158,20
382175,20
385507,20
404919,20
407537,20
409080,20
416582,20
418064,20
424585,20
424766,20
428890,20
428931,20
430040,20
435349,20
445123,20
445125,20
445135,20
447307,20
447361,20
455858,20
458426,20
463587,20
469049,20
470858,20
475004,20
475795,20
478703,20
491173,20
493210,20
493212,20
495432,20
500237,20
501695,20
504073,20
505817,20
505821,20
505823,20
506612,20
517757,20
520682,20
521589,20
522837,20
526298,20
528042,20
533312,20
533601,20
533729,20
534415,20
536689,20
536928,20
538470,20
539502,20
540899,20
542183,20
542684,20
543686,20
544650,20
544984,20
545605,20
546060,20
546567,20
548076,20
548079,20
548125,20
1073,21
1290,21
4031,21
4285,21
4818,21
7953,21
8200,21
9274,21
10722,21
11458,21
11460,21
12334,21
12503,21
14303,21
15800,21
19220,21
20220,21
22828,21
22987,21
23343,21
23354,21
29218,21
29397,21
30857,21
31355,21
32592,21
32909,21
35180,21
36383,21
37388,21
38319,21
38400,21
38952,21
39246,21
40270,21
42899,21
46917,21
52943,21
53991,21
54437,21
54589,21
54658,21
55281,21
55602,21
57041,21
60273,21
60867,21
62840,21
67441,21
71071,21
78945,21
81138,21
81841,21
82973,21
87658,21
87674,21
92369,21
94307,21
98611,21
99948,21
100905,21
103033,21
105395,21
107266,21
108419,21
108421,21
109824,21
110412,21
113239,21
114885,21
115103,21
117653,21
117812,21
121038,21
128245,21
131754,21
132750,21
134401,21
134450,21
137120,21
137481,21
140693,21
142755,21
147372,21
147748,21
148902,21
149653,21
150768,21
151461,21
151470,21
152177,21
152869,21
154549,21
154550,21
155625,21
156661,21
156930,21
159353,21
159681,21
161274,21
162311,21
162907,21
164626,21
165977,21
165979,21
167565,21
167787,21
172845,21
172996,21
173543,21
174540,21
178312,21
181080,21
185801,21
188967,21
191670,21
197198,21
199722,21
200581,21
200736,21
210993,21
212000,21
215160,21
215598,21
216328,21
218141,21
218939,21
221752,21
222819,21
227793,21
228432,21
230774,21
231481,21
231889,21
233111,21
235370,21
240249,21
241168,21
246956,21
248768,21
255176,21
259756,21
260168,21
260645,21
263887,21
264695,21
265731,21
267470,21
268908,21
270594,21
271590,21
273690,21
276821,21
279795,21
282304,21
282458,21
282832,21
283290,21
285390,21
288456,21
292471,21
293095,21
297380,21
301820,21
302913,21
303102,21
303670,21
306868,21
311123,21
315571,21
315721,21
319235,21
320169,21
322912,21
329502,21
329687,21
330495,21
333674,21
334386,21
335027,21
336920,21
344171,21
345637,21
346583,21
350179,21
350835,21
351712,21
355549,21
359019,21
378911,21
381260,21
384003,21
389177,21
391320,21
395326,21
399777,21
401333,21
401977,21
402723,21
403312,21
407848,21
413776,21
416245,21
421406,21
422826,21
424377,21
430462,21
430795,21
432212,21
438939,21
448665,21
449438,21
451897,21
454943,21
462003,21
463481,21
464131,21
469671,21
473208,21
475734,21
476840,21
479302,21
482186,21
485096,21
487130,21
503561,21
508036,21
508038,21
510259,21
510531,21
514687,21
518414,21
519931,21
521464,21
529350,21
530645,21
531963,21
532517,21
533148,21
535467,21
535554,21
535973,21
537441,21
538090,21
541957,21
542957,21
542958,21
543212,21
543744,21
543760,21
544463,21
544816,21
544941,21
545045,21
545124,21
545125,21
545332,21
545421,21
545458,21
545721,21
545997,21
546174,21
546199,21
546277,21
547005,21
547578,21
547785,21
548084,21
548260,21
5180,22
5315,22
5473,22
5568,22
8300,22
9804,22
11237,22
11364,22
12000,22
13149,22
13928,22
14380,22
15279,22
17098,22
18294,22
18714,22
18931,22
19388,22
19926,22
20390,22
21427,22
22496,22
22595,22
24037,22
24039,22
27995,22
31258,22
32031,22
33570,22
35006,22
35368,22
35370,22
35822,22
38950,22
39040,22
39458,22
40962,22
41771,22
41786,22
43826,22
47100,22
48835,22
49673,22
50483,22
52077,22
53073,22
54071,22
54320,22
55147,22
56479,22
58764,22
58902,22
61655,22
61715,22
63361,22
64225,22
64259,22
65084,22
65937,22
66972,22
67122,22
69103,22
70250,22
70333,22
71040,22
74283,22
74841,22
76822,22
76835,22
77922,22
79771,22
81426,22
83157,22
83642,22
84605,22
84711,22
85615,22
89489,22
89492,22
89497,22
92064,22
96249,22
96683,22
98036,22
98038,22
99615,22
104626,22
107927,22
108049,22
109174,22
109411,22
110659,22
110759,22
117205,22
118012,22
118602,22
118604,22
122779,22
125074,22
125181,22
126911,22
128118,22
128317,22
128353,22
129181,22
132741,22
134398,22
136198,22
136604,22
136750,22
137859,22
138839,22
140890,22
142471,22
142792,22
142883,22
143675,22
143855,22
144205,22
145633,22
145850,22
146863,22
151842,22
157553,22
158200,22
158233,22
158317,22
159285,22
160232,22
160610,22
161501,22
162866,22
163137,22
167233,22
168117,22
170373,22
171951,22
172662,22
174121,22
174798,22
175449,22
175905,22
175965,22
176877,22
178663,22
180416,22
180738,22
180960,22
181520,22
182970,22
183816,22
184022,22
184198,22
184230,22
184233,22
185826,22
186533,22
186791,22
187300,22
188860,22
189285,22
190746,22
190793,22
194622,22
194623,22
194624,22
194626,22
194628,22
195153,22
195312,22
196284,22
196783,22
199554,22
199694,22
200909,22
201595,22
207424,22
207439,22
209177,22
210921,22
212058,22
213152,22
219356,22
219716,22
219729,22
219730,22
219827,22
220977,22
221107,22
221496,22
222877,22
223036,22
224437,22
224532,22
226154,22
227140,22
227395,22
227964,22
228318,22
228427,22
228472,22
228476,22
230040,22
230239,22
230420,22
231522,22
232740,22
234615,22
235876,22
236806,22
238585,22
240068,22
242311,22
243029,22
243627,22
244610,22
244784,22
245575,22
246327,22
246503,22
246586,22
247551,22
250039,22
250619,22
251706,22
252166,22
253129,22
257620,22
257667,22
258517,22
260943,22
261219,22
261582,22
261583,22
261584,22
261590,22
264292,22
266706,22
267687,22
267701,22
267985,22
269084,22
271584,22
271847,22
271947,22
273307,22
274456,22
277233,22
280017,22
280272,22
281765,22
285168,22
286632,22
288063,22
289703,22
290122,22
290353,22
291722,22
292632,22
293041,22
294136,22
295082,22
298431,22
299242,22
299543,22
300503,22
301463,22
301839,22
301923,22
303031,22
305046,22
305202,22
309492,22
309657,22
310460,22
311530,22
314942,22
323118,22
323530,22
324920,22
329400,22
333380,22
334859,22
336948,22
338118,22
343039,22
344159,22
345966,22
345993,22
346884,22
348174,22
355236,22
356951,22
358210,22
358700,22
359529,22
361681,22
362609,22
366629,22
366733,22
367357,22
368025,22
369109,22
373060,22
377430,22
378658,22
379824,22
381352,22
382607,22
382900,22
385046,22
386360,22
391225,22
391542,22
391837,22
395123,22
395922,22
397663,22
397938,22
398682,22
398904,22
399604,22
402927,22
403095,22
404399,22
405237,22
412568,22
414059,22
414079,22
415818,22
416264,22
419129,22
423402,22
426181,22
426295,22
426296,22
427956,22
428087,22
428734,22
428735,22
429720,22
429881,22
431570,22
431693,22
432100,22
434941,22
435731,22
435755,22
438429,22
440922,22
443724,22
448251,22
450247,22
450331,22
454277,22
455451,22
456223,22
459849,22
462159,22
462443,22
462983,22
464972,22
466318,22
467609,22
467771,22
468170,22
471321,22
473666,22
475118,22
475520,22
477271,22
480266,22
483605,22
483751,22
484517,22
484983,22
486552,22
488706,22
488958,22
490606,22
491249,22
492666,22
495274,22
495902,22
496241,22
501310,22
503518,22
503844,22
504090,22
504102,22
505876,22
506080,22
506295,22
506447,22
508870,22
513692,22
516386,22
517193,22
517934,22
520898,22
521429,22
522869,22
523328,22
523641,22
523777,22
525047,22
525800,22
525850,22
526162,22
528529,22
528827,22
530253,22
531519,22
534645,22
534794,22
535066,22
535267,22
535921,22
536632,22
537898,22
538363,22
539526,22
542108,22
542370,22
542586,22
542999,22
543001,22
543252,22
544178,22
544525,22
544597,22
544602,22
544649,22
544655,22
544686,22
544967,22
545077,22
545257,22
545386,22
545410,22
545439,22
545490,22
545756,22
545773,22
545828,22
546374,22
546736,22
547066,22
547148,22
547195,22
547292,22
547412,22
547529,22
547592,22
547661,22
547662,22
547878,22
547969,22
548031,22
548078,22
548085,22
548091,22
548185,22
548280,22
548305,22
1880,23
4213,23
5089,23
8250,23
11483,23
12163,23
15016,23
20637,23
21345,23
21895,23
22283,23
28583,23
31751,23
34864,23
35466,23
39498,23
42070,23
42502,23
42679,23
42829,23
43311,23
44914,23
46882,23
48774,23
54172,23
56646,23
56950,23
58051,23
58866,23
59073,23
59556,23
64419,23
67457,23
71913,23
74138,23
80134,23
84604,23
85004,23
89317,23
90574,23
91686,23
91907,23
92121,23
94323,23
96475,23
97177,23
97790,23
98500,23
99107,23
99225,23
100374,23
104265,23
105429,23
113470,23
113707,23
127168,23
127400,23
134271,23
134393,23
137034,23
138124,23
140602,23
142198,23
142736,23
144209,23
144695,23
145275,23
148210,23
150053,23
155678,23
158224,23
158336,23
159677,23
161812,23
163384,23
166635,23
166775,23
169650,23
170917,23
171633,23
173615,23
174504,23
177400,23
178219,23
179082,23
180071,23
184196,23
188312,23
193467,23
193471,23
193475,23
193481,23
193487,23
195972,23
197795,23
201876,23
202676,23
208378,23
209671,23
209895,23
210060,23
210701,23
212441,23
215419,23
215420,23
215616,23
217112,23
218602,23
219815,23
231086,23
237612,23
238867,23
239544,23
244581,23
244779,23
245891,23
246706,23
246942,23
247008,23
252131,23
254767,23
257241,23
262316,23
262379,23
264004,23
264733,23
264735,23
265421,23
267233,23
272343,23
273921,23
274123,23
275017,23
279012,23
280127,23
280447,23
280840,23
283674,23
283957,23
290726,23
291340,23
291644,23
293126,23
294363,23
297383,23
306732,23
312095,23
312771,23
316185,23
316864,23
316882,23
317589,23
321838,23
325864,23
326602,23
326700,23
327306,23
332693,23
333360,23
335381,23
340604,23
342066,23
343425,23
344780,23
346348,23
346904,23
350022,23
350144,23
355007,23
355746,23
360997,23
361285,23
361686,23
367115,23
368064,23
374691,23
375598,23
376191,23
377681,23
377834,23
378635,23
380560,23
381703,23
382858,23
383171,23
385143,23
385299,23
386352,23
388601,23
389884,23
392844,23
394200,23
394867,23
400057,23
402108,23
404035,23
406102,23
407324,23
408164,23
412565,23
417434,23
417814,23
423414,23
425701,23
438640,23
440501,23
441675,23
443387,23
444155,23
444325,23
447102,23
449387,23
450648,23
451218,23
453573,23
455367,23
457406,23
457878,23
463596,23
464595,23
476417,23
479389,23
480291,23
480738,23
482018,23
484393,23
486466,23
487196,23
487896,23
492079,23
492397,23
492825,23
492826,23
492830,23
493128,23
493890,23
494704,23
495661,23
499887,23
500845,23
500988,23
502631,23
505839,23
510344,23
516096,23
516214,23
516348,23
516412,23
518103,23
520074,23
521037,23
524926,23
526052,23
527627,23
532686,23
533585,23
533909,23
535779,23
537223,23
537700,23
538791,23
538793,23
538926,23
542846,23
543230,23
543595,23
543658,23
543814,23
543817,23
543818,23
544077,23
544203,23
544521,23
545011,23
546059,23
546282,23
546448,23
546487,23
546508,23
546557,23
546875,23
547699,23
547899,23
547933,23
548013,23
251,24
5682,24
11428,24
12205,24
12357,24
13389,24
13438,24
13658,24
19715,24
26442,24
28972,24
29031,24
29546,24
31840,24
32231,24
32431,24
33216,24
33941,24
36772,24
44741,24
44762,24
49143,24
49146,24
52309,24
52521,24
53284,24
55741,24
59459,24
60313,24
61654,24
61663,24
62767,24
63105,24
65777,24
65785,24
70329,24
86763,24
92288,24
96391,24
97407,24
101748,24
105352,24
108097,24
108107,24
108422,24
114307,24
115850,24
115919,24
118081,24
118866,24
119892,24
120003,24
121126,24
124883,24
128492,24
133857,24
134219,24
134397,24
134470,24
136205,24
136246,24
137838,24
141907,24
142233,24
142701,24
143300,24
143564,24
145771,24
152287,24
155489,24
157718,24
158226,24
159785,24
160546,24
164058,24
167069,24
167547,24
169195,24
169468,24
174842,24
181800,24
184606,24
185355,24
185840,24
188970,24
189040,24
190425,24
190767,24
192378,24
193411,24
195322,24
200619,24
206397,24
206620,24
207045,24
208386,24
209690,24
210430,24
213521,24
215545,24
215663,24
216616,24
220462,24
225935,24
230682,24
231534,24
232421,24
235006,24
235457,24
242942,24
245193,24
245368,24
246069,24
246357,24
248954,24
249437,24
249545,24
252943,24
253667,24
254784,24
255934,24
255984,24
255992,24
257602,24
260150,24
260412,24
260575,24
261591,24
263919,24
265822,24
265845,24
268188,24
271031,24
271287,24
276642,24
276660,24
276668,24
285806,24
285814,24
288928,24
289832,24
290578,24
292760,24
295502,24
295778,24
297625,24
301091,24
301713,24
310228,24
312627,24
312947,24
313269,24
317967,24
318505,24
319700,24
319718,24
327995,24
333407,24
334089,24
336608,24
339588,24
342085,24
342130,24
344786,24
345154,24
345594,24
346035,24
346166,24
347069,24
349785,24
351890,24
351997,24
355564,24
356858,24
361404,24
364847,24
365597,24
370045,24
370205,24
370806,24
372381,24
373226,24
375422,24
375633,24
375921,24
376576,24
377958,24
385783,24
386361,24
386363,24
386366,24
386415,24
394165,24
394906,24
411568,24
411865,24
412865,24
415626,24
419573,24
420511,24
421872,24
424645,24
425306,24
426660,24
426666,24
427737,24
427968,24
427975,24
429231,24
434216,24
434329,24
434746,24
434927,24
447087,24
449275,24
450514,24
451866,24
452820,24
456392,24
457795,24
461787,24
463535,24
464426,24
466201,24
469321,24
469729,24
472819,24
479312,24
481091,24
482141,24
485508,24
485874,24
487702,24
490484,24
494220,24
496130,24
496565,24
498606,24
499207,24
499208,24
508417,24
511361,24
512352,24
515746,24
517029,24
520235,24
521323,24
521426,24
521790,24
521963,24
522305,24
523987,24
524850,24
530442,24
533119,24
533143,24
533237,24
533514,24
534719,24
535169,24
536381,24
536746,24
537443,24
537925,24
538240,24
538368,24
540803,24
541379,24
543078,24
543209,24
543237,24
543606,24
544041,24
544089,24
544209,24
544239,24
544390,24
544427,24
544903,24
545035,24
545148,24
545705,24
545710,24
545796,24
545834,24
546031,24
546102,24
546111,24
546341,24
546421,24
546503,24
546600,24
546601,24
546689,24
546754,24
546844,24
546966,24
547129,24
547475,24
547486,24
547548,24
547727,24
547793,24
547881,24
548388,24
2783,25
4589,25
5466,25
8218,25
13813,25
15812,25
31353,25
36260,25
38853,25
39634,25
41860,25
44140,25
44739,25
46891,25
50474,25
50789,25
50792,25
51552,25
51923,25
53736,25
60310,25
62046,25
62048,25
65787,25
68079,25
74785,25
75459,25
80743,25
85829,25
89042,25
96542,25
96547,25
100072,25
101757,25
104306,25
106269,25
107572,25
109622,25
109879,25
111528,25
112988,25
114878,25
115558,25
115560,25
117734,25
123731,25
123937,25
125810,25
130884,25
132667,25
134406,25
139507,25
139527,25
139539,25
140209,25
144656,25
150790,25
152103,25
155614,25
160839,25
169219,25
169237,25
175280,25
191104,25
191287,25
195282,25
200261,25
200268,25
201194,25
202398,25
209585,25
216251,25
216252,25
224533,25
227034,25
241204,25
247056,25
249420,25
249431,25
252521,25
252523,25
253313,25
256569,25
256572,25
256574,25
257981,25
258587,25
258769,25
260210,25
262779,25
265044,25
265046,25
265820,25
269952,25
274000,25
274662,25
277577,25
280913,25
282368,25
285665,25
300616,25
309712,25
315041,25
316172,25
330145,25
334560,25
339044,25
340441,25
340962,25
340964,25
347394,25
357101,25
372189,25
373058,25
374172,25
396315,25
397058,25
401242,25
405053,25
421474,25
427687,25
433496,25
440586,25
445370,25
454964,25
456236,25
458546,25
460349,25
460420,25
473255,25
477445,25
481471,25
483208,25
488485,25
490096,25
491876,25
495867,25
498486,25
506285,25
512137,25
516649,25
518382,25
519641,25
520837,25
521441,25
521780,25
527635,25
529729,25
531278,25
531724,25
535922,25
537501,25
538727,25
539551,25
542294,25
542674,25
543717,25
543902,25
544042,25
544133,25
544488,25
544784,25
544900,25
544901,25
544904,25
544908,25
544909,25
544911,25
545046,25
545481,25
545535,25
545642,25
545795,25
545882,25
546353,25
546389,25
546505,25
546816,25
546841,25
547027,25
547130,25
547204,25
547332,25
547354,25
547588,25
547772,25
547861,25
547990,25
548021,25
548140,25
548180,25
548187,25
548199,25
548233,25
548327,25
5996,26
7640,26
9371,26
10254,26
12478,26
15397,26
31030,26
33356,26
36541,26
38070,26
39314,26
40200,26
42352,26
49513,26
60884,26
62240,26
70865,26
78123,26
79572,26
79715,26
83348,26
83430,26
84978,26
86384,26
87309,26
88227,26
88374,26
92974,26
95747,26
98574,26
99518,26
115504,26
115722,26
117216,26
119886,26
125098,26
134525,26
136841,26
137208,26
142615,26
144749,26
146720,26
146739,26
150282,26
152583,26
156543,26
157104,26
158206,26
159404,26
160019,26
161362,26
167606,26
172373,26
172497,26
178316,26
181359,26
182971,26
183731,26
186291,26
201840,26
208395,26
209731,26
213437,26
213438,26
215731,26
216690,26
218927,26
230742,26
232446,26
235532,26
235741,26
236504,26
237918,26
239179,26
240461,26
242634,26
243182,26
252299,26
260084,26
263443,26
265882,26
267195,26
272189,26
273289,26
274064,26
281101,26
287547,26
300413,26
301353,26
315108,26
338988,26
346636,26
365252,26
365749,26
368670,26
379649,26
384507,26
386708,26
388011,26
388013,26
388014,26
406492,26
411274,26
412722,26
420448,26
440733,26
449490,26
449861,26
456453,26
457367,26
482594,26
483847,26
494962,26
510036,26
510089,26
510175,26
516601,26
517422,26
517497,26
517948,26
527749,26
528047,26
528486,26
528882,26
542727,26
542913,26
543350,26
544069,26
544157,26
544162,26
544670,26
544818,26
544888,26
545029,26
545243,26
545390,26
545456,26
545457,26
545465,26
545645,26
545689,26
545704,26
545879,26
545953,26
